Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Refcode,SMILES,InChI string,Cell volume,Calculated density,Study temperature,Number of coordinates,Z prime,R factor,Unique chemical units,Multiplier sum,Molecular weight,S_L,M_L,S_M,S,Globularity,FrTPSA,Dipole moment,Space Group symbol,Publication year,Predicted density
14,11.87,5.25,6.99,True,90.0,False,115.39,True,90.0,4,1,3,4,3,1,6,5,1,PRUVAC,CC(=O)C(O)=O,"InChI=1S/C3H4O3/c1-2(4)3(5)6/h1H3,(H,5,6)",393.369,1.487,266,10,1.0,8.0,1,1,88.01604399,0.622796872,0.987095669,0.630938714,4.257191764,0.7532234240000001,0.465757624,0.970010154,P21/c,1977,1.5383
2,8.76,10.55,10.61,False,114.12,False,96.96,False,97.54,2,3,6,4,6,7,3,1,2,PUVRIH,Clc1ccccc1C(N1C=CN=C1)(c1ccccc1)c1ccccc1,"InChI=1S/C22H17ClN2/c23-21-14-8-7-13-20(21)22(25-16-15-24-17-25,18-9-3-1-4-10-18)19-11-5-2-6-12-19/h1-17H",870.485,1.3159999999999998,295,42,1.0,3.7,1,1,344.1080262,0.922769984,0.941843871,0.979748355,10.36990507,0.549009347,0.044777432,1.069008014,P-1,1998,1.30308
14,7.7,24.37,11.36,True,90.0,False,93.55,True,90.0,4,4,3,4,3,7,3,2,5,QABCEE,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)c(F)c2)ccn1,"InChI=1S/C21H15ClF4N4O3/c1-27-19(31)18-10-13(6-7-28-18)33-12-3-5-17(16(23)9-12)30-20(32)29-11-2-4-15(22)14(8-11)21(24,25)26/h2-10H,1H3,(H,27,31)(H2,29,30,32)",2126.492,1.508,296,48,1.0,4.77,1,1,482.0768809,0.635950668,0.974940518,0.6522968889999999,10.65055342,0.532386236,0.195549897,4.969351486,P21/c,2016,1.49998
14,17.27,17.07,8.32,True,90.0,False,99.33,True,90.0,4,4,3,4,4,6,2,3,3,QEGTUT,CCCC1=NN(C)C2=C1N=C(NC2=O)c1cc(ccc1OCC)S(=O)(=O)N1CCN(C)CC1,"InChI=1S/C22H30N6O4S/c1-5-7-17-19-20(27(4)25-17)22(29)24-21(23-19)16-14-15(8-9-18(16)32-6-2)33(30,31)28-12-10-26(3)11-13-28/h8-9,14H,5-7,10-13H2,1-4H3,(H,23,24,29)",2420.026,1.3030000000000002,190,63,1.0,6.88,1,1,474.2049244,0.692955364,0.970962759,0.713678622,9.717007522000001,0.471588219,0.212310097,2.639208337,P21/c,2012,1.3279299999999998
4,6.04,24.02,12.72,True,90.0,False,101.94,True,90.0,4,3,4,4,4,6,4,3,3,QETZUL,CC12CC(O)C3(F)C(CCC4=CC(=O)C=CC34C)C1CC(O)C2(O)C(=O)CO,"InChI=1S/2C21H27FO6/c2*1-18-6-5-12(24)7-11(18)3-4-13-14-8-15(25)21(28,17(27)10-23)19(14,2)9-16(26)20(13,18)22/h2*5-7,13-16,23,25-26,28H,3-4,8-10H2,1-2H3/t2*13-,14-,15+,16-,18-,19-,20-,21-/m00/s1",1806.472,1.45,200,110,2.0,4.29,1,1,394.1791668,0.712149328,0.995873107,0.715100471,9.277439526,0.551833084,0.267944685,2.543690928,P21,2007,1.35883
2,7.02,7.31,18.09,False,94.67,False,92.06,False,106.63,2,3,3,3,5,7,3,4,3,QIJZOY,OC(=O)c1cc(ccc1O)N=Nc1ccc(cc1)S(=O)(=O)Nc1ccccn1,"InChI=1S/C18H14N4O5S/c23-16-9-6-13(11-15(16)18(24)25)21-20-12-4-7-14(8-5-12)28(26,27)22-17-3-1-2-10-19-17/h1-11,23H,(H,19,22)(H,24,25)/b21-20+",884.1110000000001,1.497,295,42,1.0,4.28,1,1,398.0684905,0.6847436729999999,0.82426834,0.830729073,10.10998707,0.537276428,0.352425103,2.607280314,P-1,2001,1.44356
19,7.48,13.94,22.01,True,90.0,True,90.0,True,90.0,4,4,5,4,5,8,2,2,2,QOQWAU,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C2CCCC2CC1C(O)=O,"InChI=1S/C23H32N2O5/c1-3-30-23(29)18(13-12-16-8-5-4-6-9-16)24-15(2)21(26)25-19-11-7-10-17(19)14-20(25)22(27)28/h4-6,8-9,15,17-20,24H,3,7,10-14H2,1-2H3,(H,27,28)/t15-,17-,18-,19-,20-/m0/s1",2296.104,1.205,295,62,1.0,6.43,1,1,416.23112210000005,0.8036680190000001,0.942775837,0.8524486809999999,11.36486526,0.469798361,0.17300457800000002,1.035123555,P212121,2001,1.2271
2,7.54,18.47,5.32,False,92.0,False,99.02,False,94.89,2,2,2,3,3,4,3,3,4,QQQBSS01,CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(O)=O,"InChI=1S/C13H19NO4S/c1-3-9-14(10-4-2)19(17,18)12-7-5-11(6-8-12)13(15)16/h5-8H,3-4,9-10H2,1-2H3,(H,15,16)",727.4060000000002,1.3030000000000002,295,19,1.0,6.3,1,1,285.1034791,0.5380611470000001,0.867181953,0.620470877,7.207738223,0.530200511,0.224662021,3.092350674,P-1,1991,1.31195
14,17.45,9.27,13.93,True,90.0,False,92.0,True,90.0,4,4,4,4,4,8,3,2,2,RIFBAL,CC1=C(N(N=C1C(=O)NN1CCCCC1)c1ccc(Cl)cc1Cl)c1ccc(Cl)cc1,"InChI=1S/C22H21Cl3N4O/c1-14-20(22(30)27-28-11-3-2-4-12-28)26-29(19-10-9-17(24)13-18(19)25)21(14)15-5-7-16(23)8-6-15/h5-10,13H,2-4,11-12H2,1H3,(H,27,30)",2252.68,1.367,273,51,1.0,5.99,1,1,462.0780943,0.7006177729999999,0.90232935,0.7764545979999999,11.35599902,0.524701509,0.103100405,1.4588437230000002,P21/c,2013,1.3654
4,13.3,8.94,14.35,True,90.0,False,115.16,True,90.0,2,6,2,4,3,8,1,2,2,RSERPN01,COC1C(CC2CN3CCC4=C(Nc5cc(OC)ccc45)C3CC2C1C(=O)OC)OC(=O)c1cc(OC)c(OC)c(OC)c1,"InChI=1S/C33H40N2O9/c1-38-19-7-8-20-21-9-10-35-16-18-13-27(44-32(36)17-11-25(39-2)30(41-4)26(12-17)40-3)31(42-5)28(33(37)43-6)22(18)15-24(35)29(21)34-23(20)14-19/h7-8,11-12,14,18,22,24,27-28,31,34H,9-10,13,15-16H2,1-6H3/t18-,22+,24-,27-,28+,31+/m1/s1",1544.286,1.3090000000000002,193,84,1.0,3.31,1,1,608.2733808999999,0.59503926,0.903181423,0.65882584,11.98771453,0.437921221,0.159880534,1.913395778,P21,2013,1.31407
4,7.78,6.71,21.23,True,90.0,False,91.86,True,90.0,2,4,2,1,5,6,3,2,1,RUKQOF,CC1CCN(CCN1C(=O)c1cc(C)ccc1N1N=CC=N1)C1=Nc2cc(Cl)ccc2O1,"InChI=1S/C23H23ClN6O2/c1-15-3-5-20(30-25-8-9-26-30)18(13-15)22(31)29-12-11-28(10-7-16(29)2)23-27-19-14-17(24)4-6-21(19)32-23/h3-6,8-9,13-14,16H,7,10-12H2,1-2H3/t16-/m1/s1",1106.512,1.3530000000000002,100,55,1.0,2.8,1,1,450.1571017,0.540599762,0.635600252,0.850534217,9.854677688999999,0.503113426,0.156899411,0.669592179,P21,2014,1.33351
9,5.19,9.31,8.85,True,90.0,False,100.81,True,90.0,4,1,5,4,5,2,6,3,1,RUYSUZ,[NH3+]CC[S-],"InChI=1S/C2H7NS/c3-1-2-4/h4H,1-3H2",419.707,1.221,193,11,1.0,5.13,1,1,77.02992022,0.826261806,0.947535751,0.87201122,5.316353815,0.7429139370000001,0.239418956,0.250646934,Cc,2005,1.32899
14,8.9,26.95,7.56,True,90.0,False,94.77,True,90.0,4,3,3,4,3,5,3,3,2,SAJFIT,OC(=O)c1ccc(cc1)N1N=C(N=C1c1ccccc1O)c1ccccc1O,"InChI=1S/C21H15N3O4/c25-17-7-3-1-5-15(17)19-22-20(16-6-2-4-8-18(16)26)24(23-19)14-11-9-13(10-12-14)21(27)28/h1-12,25-26H,(H,27,28)",1806.277,1.3730000000000002,215,43,1.0,4.68,1,1,373.106256,0.60694972,0.953275521,0.636699157,8.543595226,0.541302376,0.260416004,1.845261813,P21/c,2004,1.35244
14,9.3,18.7,9.04,True,90.0,False,91.75,True,90.0,8,1,4,3,6,4,6,4,2,SEDNAQ,CN1C=NC2=C1C(=O)NC(=O)N2C,"InChI=1S/2C7H8N4O2/c2*1-10-3-8-5-4(10)6(12)9-7(13)11(5)2/h2*3H,1-2H3,(H,9,12,13)",1570.746,1.524,295,42,2.0,6.7,1,1,180.06472549999995,0.78978555,0.871435495,0.906304087,7.177585287,0.665523664,0.356237016,1.419374608,P21/c,1998,1.5325
1,8.04,9.55,10.48,False,99.0,False,83.0,False,116.3,2,3,4,3,6,6,3,4,3,SFDMOX02,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,"InChI=1S/2C12H14N4O4S/c2*1-19-11-7-10(14-12(15-11)20-2)16-21(17,18)9-5-3-8(13)4-6-9/h2*3-7H,13H2,1-2H3,(H,14,15,16)",711.243,1.449,295,42,2.0,8.7,1,1,310.0735759,0.775422926,0.8345026870000001,0.92920363,9.578825043,0.54874094,0.349523146,2.214955558,P1,1987,1.4323
19,9.56,9.8,15.99,True,90.0,True,90.0,True,90.0,4,2,4,4,4,5,4,2,2,SIBHAM,COc1ccc2CN(C)CCC34C=CC(O)CC3Oc1c24,"InChI=1S/C17H21NO3/c1-18-8-7-17-6-5-12(19)9-14(17)21-16-13(20-2)4-3-11(10-18)15(16)17/h3-6,12,14,19H,7-10H2,1-2H3/t12-,14-,17-/m0/s1",1498.073,1.274,295,42,1.0,4.2,1,1,287.1521435,0.7349707109999999,0.930771034,0.7896364240000001,8.480983322,0.564391714,0.119577771,1.986660684,P212121,1990,1.29414
14,7.93,12.88,13.38,True,90.0,False,106.5,True,90.0,4,2,5,3,6,5,4,4,3,SLFNMC20,Cc1nc(NS(=O)(=O)c2ccc(N)cc2)oc1C,"InChI=1S/C11H13N3O3S/c1-7-8(2)17-11(13-7)14-18(15,16)10-5-3-9(12)4-6-10/h3-6H,12H2,1-2H3,(H,13,14)",1310.3339999999996,1.355,295,30,1.0,6.6,1,1,267.0677623,0.8382956309999999,0.847999508,0.988556741,8.880901874,0.553118389,0.32871446600000004,2.1873789180000003,P21/c,1984,1.42713
2,6.87,7.2,5.73,False,109.1,False,97.18,False,101.84,2,1,6,4,6,3,6,5,2,SUCACB07,OC(=O)CCC(O)=O,"InChI=1S/2C4H6O4/c2*5-3(6)1-2-4(7)8/h2*1-2H2,(H,5,6)(H,7,8)",256.092,1.531,295,28,1.0,6.3,1,1,118.0266087,0.918885568,0.996343257,0.922258028,6.62314786,0.6806581140000001,0.479590622,1.061449721,P-1,1998,1.55781
14,10.83,14.33,10.98,True,90.0,False,107.03,True,90.0,4,3,1,3,2,3,3,3,2,SUVGUL,Cc1ccc(cc1)S(=O)(=O)NC(=O)NN1CC2CCCC2C1,"InChI=1S/C15H21N3O3S/c1-11-5-7-14(8-6-11)22(20,21)17-15(19)16-18-9-12-3-2-4-13(12)10-18/h5-8,12-13H,2-4,9-10H2,1H3,(H2,16,17,19)/t12-,13+",1628.9260000000004,1.319,295,43,1.0,5.3,1,1,323.1303625,0.456918011,0.855852277,0.533874855,6.983522685,0.512503175,0.211736697,1.155975802,P21/n,1999,1.3858
19,6.93,9.08,18.6,True,90.0,True,90.0,True,90.0,4,2,2,2,3,3,4,5,3,TAZZUP,NC1=[NH+]C(=O)N(CC(CO)OCP(O)(=O)[O-])C=C1,"InChI=1S/C8H14N3O6P/c9-7-1-2-11(8(13)10-7)3-6(4-12)17-5-18(14,15)16/h1-2,6,12H,3-5H2,(H2,9,10,13)(H2,14,15,16)/t6-/m0/s1",1170.359,1.584,168,32,1.0,2.36,1,1,279.0620218,0.515560997,0.753023087,0.6846549670000001,6.853909964,0.567001847,0.507357724,2.980865262,P212121,1991,1.59041
14,11.02,7.32,11.89,True,90.0,False,99.8,True,90.0,4,1,5,4,5,4,4,3,1,TEPSAM,S=P(N1CC1)(N1CC1)N1CC1,"InChI=1S/C6H12N3PS/c11-10(7-1-2-7,8-3-4-8)9-5-6-9/h1-6H2",945.128,1.33,295,11,1.0,16.0,1,1,189.048955,0.8061935020000001,0.952992497,0.845959967,7.230698527,0.588691217,0.205023276,0.22626439,P21/c,1969,1.44626
4,14.72,11.08,10.87,True,90.0,False,113.34,True,90.0,4,2,4,4,4,5,4,2,2,TESTON10,CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2O,"InChI=1S/2C19H28O2/c2*1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h2*11,14-17,21H,3-10H2,1-2H3/t2*14-,15-,16-,17-,18-,19-/m00/s1",1627.497,1.177,295,98,2.0,3.8,1,1,288.2089301000001,0.707045873,0.936828829,0.754722583,8.090342074,0.566284999,0.101199754,1.091881846,P21,1973,1.18809
61,17.05,11.0,10.03,True,90.0,True,90.0,True,90.0,8,2,1,1,5,3,6,4,1,THBDAZ10,N1c2ccccc2N=C1C1=CSC=N1,"InChI=1S/C10H7N3S/c1-2-4-8-7(3-1)12-10(13-8)9-5-14-6-11-9/h1-6H,(H,12,13)",1881.005,1.421,295,21,1.0,6.6,1,1,201.0360682,0.490710413,0.5769127589999999,0.850579929,6.192847043,0.6864713579999999,0.328199113,0.684776162,Pbca,1973,1.46977
19,9.06,11.42,14.63,True,90.0,True,90.0,True,90.0,4,2,2,4,2,4,3,2,4,TIBNEY,CN(C)CCC1=CNc2ccc(CC3COC(=O)N3)cc12,"InChI=1S/C16H21N3O2/c1-19(2)6-5-12-9-17-15-4-3-11(8-14(12)15)7-13-10-21-16(20)18-13/h3-4,8-9,13,17H,5-7,10H2,1-2H3,(H,18,20)/t13-/m0/s1",1514.8870000000004,1.26,293,42,1.0,4.02,1,1,287.1633769,0.520673785,0.906007948,0.574690085,7.01569985,0.525433964,0.148776883,3.720523367,P212121,2007,1.24794
14,5.85,8.83,14.62,True,90.0,False,96.42,True,90.0,4,1,2,2,4,2,5,4,3,TIRZAX,[NH3+]CCc1ccc(O)c([O-])c1,"InChI=1S/C8H11NO2/c9-4-3-6-1-2-7(10)8(11)5-6/h1-2,5,10-11H,3-4,9H2",750.435,1.356,123,22,1.0,4.22,1,1,153.07897859999997,0.555700859,0.7222882820000001,0.7693615859999999,5.92976116,0.625783136,0.330583664,2.21443892,P21/n,2013,1.3943
4,13.89,6.0,12.26,True,90.0,False,116.81,True,90.0,2,6,3,1,5,7,5,3,4,TITHYN10,[NH3+]C(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-],"InChI=1S/C15H12I3NO4/c16-9-6-8(1-2-13(9)20)23-14-10(17)3-7(4-11(14)18)5-12(19)15(21)22/h1-4,6,12,20H,5,19H2,(H,21,22)/t12-/m0/s1",912.129,2.37,295,34,1.0,4.1,1,1,650.7900519,0.6183035,0.6986442620000001,0.885004765,10.25650108,0.6297582970000001,0.26351897,3.183249012,P21,1974,2.31885
1,6.59,10.98,12.92,False,69.32,False,88.17,False,74.23,2,3,1,2,3,4,3,2,3,TIYQAU,CC(=O)NCC1CN(C(=O)O1)c1ccc(N2CCOCC2)c(F)c1,"InChI=1S/2C16H20FN3O4/c2*1-11(21)18-9-13-10-20(16(22)24-13)12-2-3-15(14(17)8-12)19-4-6-23-7-5-19/h2*2-3,8,13H,4-7,9-10H2,1H3,(H,18,21)/t2*13-/m00/s1",839.043,1.335,293,88,2.0,5.0,1,1,337.14378430000005,0.465098456,0.757861619,0.613698391,7.246447547000001,0.509064608,0.168690648,2.117959531,P1,2008,1.35421
19,6.54,9.95,24.81,True,90.0,True,90.0,True,90.0,4,3,1,4,1,3,3,2,2,TIYQAU01,CC(=O)NCC1CN(C(=O)O1)c1ccc(N2CCOCC2)c(F)c1,"InChI=1S/C16H20FN3O4/c1-11(21)18-9-13-10-20(16(22)24-13)12-2-3-15(14(17)8-12)19-4-6-23-7-5-19/h2-3,8,13H,4-7,9-10H2,1H3,(H,18,21)/t13-/m0/s1",1613.116,1.389,293,44,1.0,4.3,1,1,337.14378430000005,0.4507101220000001,0.920776549,0.489489141,6.943225465,0.51102378,0.16963382,1.740046437,P212121,2008,1.35421
14,6.38,14.13,13.26,True,90.0,False,99.75,True,90.0,4,2,1,1,2,3,4,3,2,TOXXIN,CC1=CC(=NO1)C(=O)NNCc1ccccc1,"InChI=1S/C12H13N3O2/c1-9-7-11(15-17-9)12(16)14-13-8-10-5-3-2-4-6-10/h2-7,13H,8H2,1H3,(H,14,16)",1177.105,1.305,295,17,1.0,4.7,1,1,231.1007767,0.408406825,0.685085907,0.596139581,6.137733832,0.570219621,0.223647747,1.313047012,P21/c,1996,1.31508
61,19.67,15.9,9.49,True,90.0,True,90.0,True,90.0,8,2,5,4,5,5,3,1,1,TUDSEQ,C1CN=C(CN(Cc2ccccc2)c2ccccc2)N1,"InChI=1S/C17H19N3/c1-3-7-15(8-4-1)13-20(14-17-18-11-12-19-17)16-9-5-2-6-10-16/h1-10H,11-14H2,(H,18,19)",2967.208,1.188,295,39,1.0,4.93,1,1,265.1578976,0.8035810870000001,0.9764383,0.8229716990000001,8.804188736,0.536310366,0.075430126,0.6179219779999999,Pbca,1997,1.2124
4,10.39,6.53,14.51,True,90.0,False,95.6,True,90.0,2,3,2,1,5,5,3,1,3,TUTDOD,CC(=O)C1(C)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC12C,"InChI=1S/C23H32O2/c1-14-12-17-18(21(3)9-6-16(25)13-20(14)21)7-11-23(5)19(17)8-10-22(23,4)15(2)24/h12-13,17-19H,6-11H2,1-5H3/t17-,18+,19+,21-,22-,23+/m1/s1",978.683,1.155,294,57,1.0,4.84,1,1,340.2402303,0.557900756,0.632604729,0.881910505,8.173401861,0.549316593,0.080087295,2.040103494,P21,2015,1.15426
4,4.38,10.91,11.6,True,90.0,False,99.11,True,90.0,2,2,3,3,5,5,4,5,3,UGIVAI,NC1=NC2=C(N=CN2COC(CO)CO)C(=O)N1,"InChI=1S/C9H13N5O4/c10-9-12-7-6(8(17)13-9)11-3-14(7)4-18-5(1-15)2-16/h3,5,15-16H,1-2,4H2,(H3,10,12,13,17)",547.3580000000002,1.5490000000000002,293,31,1.0,5.61,1,1,255.0967539,0.6937671320000001,0.863043028,0.80386158,8.391702443,0.574156751,0.462403185,2.49120632,P21,2009,1.55259
14,5.69,25.19,13.86,True,90.0,False,104.2,True,90.0,4,3,2,3,3,5,2,1,1,UGIYEP,CCC(=O)N(C1CCN(CC1)CCc1ccccc1)c1ccccc1,"InChI=1S/C22H28N2O/c1-2-22(25)24(20-11-7-4-8-12-20)21-14-17-23(18-15-21)16-13-19-9-5-3-6-10-19/h3-12,21H,2,13-18H2,1H3",1926.465,1.16,293,53,1.0,6.26,1,1,336.2201635,0.5798288770000001,0.878410171,0.6600889839999999,8.831636056,0.482005774,0.048534475999999986,0.616025904,P21/n,2009,1.15725
2,8.06,9.73,10.32,False,99.93,False,104.54,False,98.07,2,3,4,3,5,6,4,3,4,UHITOV01,OC(=O)C1=CN(C2CC2)c2cc(N3CCNCC3)c(F)cc2C1=O,"InChI=1S/C17H18FN3O3/c18-13-7-11-14(8-15(13)20-5-3-19-4-6-20)21(10-1-2-10)9-12(16(11)22)17(23)24/h7-10,19H,1-6H2,(H,23,24)",757.529,1.453,293,42,1.0,7.2,1,1,331.1332197,0.7640455209999999,0.873683685,0.874510459,9.719645174,0.570539354,0.203688686,3.58751105,P-1,2010,1.38263
4,7.87,21.83,17.83,True,90.0,False,99.62,True,90.0,4,5,3,3,4,9,2,2,3,UHUQUK,CC(C)(O)c1ccccc1CCC(SCC1(CC1)CC(O)=O)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1,"InChI=1S/2C35H36ClNO3S/c2*1-34(2,40)30-9-4-3-7-25(30)13-17-32(41-23-35(18-19-35)22-33(38)39)27-8-5-6-24(20-27)10-15-29-16-12-26-11-14-28(36)21-31(26)37-29/h2*3-12,14-16,20-21,32,40H,13,17-19,22-23H2,1-2H3,(H,38,39)/b2*15-10+/t2*32-/m11/s1",3021.2290000000007,1.289,133,154,2.0,6.19,1,1,585.2104427,0.636330928,0.89835442,0.70832949,12.19652338,0.4515314520000001,0.13562602,2.779980239,P21,2009,1.30429
14,7.03,16.17,13.36,True,90.0,False,104.8,True,90.0,4,2,4,4,4,6,4,3,1,UKAKIA,N#Cc1ccc(cc1)C(N1C=NC=N1)c1ccc(cc1)C#N,"InChI=1S/C17H11N5/c18-9-13-1-5-15(6-2-13)17(22-12-20-11-21-22)16-7-3-14(10-19)4-8-16/h1-8,11-12,17H",1468.314,1.291,293,33,1.0,4.89,1,1,285.1014454,0.71241561,0.917677889,0.776324262,9.099346437000001,0.597318566,0.240473964,0.5717360539999999,P21/n,2002,1.28086
2,9.08,10.65,11.53,False,111.07,False,108.17,False,101.6,2,3,4,4,4,7,3,2,1,UQAPEJ,CC(=O)Oc1ccc(cc1)C(c1ccc(OC(C)=O)cc1)c1ccccn1,"InChI=1S/C22H19NO4/c1-15(24)26-19-10-6-17(7-11-19)22(21-5-3-4-14-23-21)18-8-12-20(13-9-18)27-16(2)25/h3-14,22H,1-2H3",924.96,1.298,293,46,1.0,5.07,1,1,361.1314081,0.740699986,0.949478374,0.7801125409999999,10.515471,0.510948308,0.145527725,0.95585464,P-1,2014,1.25092
14,19.15,10.73,13.8,True,90.0,False,106.69,True,90.0,4,5,2,4,2,7,2,3,3,USOCOV,COc1ccc2c(c1)C(=O)N(CCc1ccc(cc1)S(=O)(=O)NC(=O)NC1CCCCC1)C(=O)C2(C)C,"InChI=1S/C27H33N3O6S/c1-27(2)23-14-11-20(36-3)17-22(23)24(31)30(25(27)32)16-15-18-9-12-21(13-10-18)37(34,35)29-26(33)28-19-7-5-4-6-8-19/h9-14,17,19H,4-8,15-16H2,1-3H3,(H2,28,29,33)",2715.343,1.291,120,70,1.0,3.76,1,1,527.2090068,0.50887439,0.912400924,0.557731121,10.21434782,0.455510339,0.202875478,2.29720858,P21/c,2011,1.34853
14,10.78,15.79,11.49,True,90.0,False,115.88,True,90.0,4,3,1,2,1,3,3,2,2,VAMBOA02,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(O)=O,"InChI=1S/C19H20ClNO4/c1-19(2,18(23)24)25-16-9-3-13(4-10-16)11-12-21-17(22)14-5-7-15(20)8-6-14/h3-10H,11-12H2,1-2H3,(H,21,22)(H,23,24)",1760.8470000000002,1.365,173,45,1.0,4.58,1,1,361.1080858,0.34124924700000003,0.701923104,0.486163293,6.430011212999999,0.523694446,0.17466183300000002,1.18042708,P21/c,2009,1.28625
2,10.69,10.61,9.67,False,119.75,False,112.02,False,68.33,2,3,2,2,4,6,3,3,2,VAYXOI,COc1ccc2N=C(Nc2c1)S(=O)Cc1ncc(C)c(OC)c1C,"InChI=1S/C17H19N3O3S/c1-10-8-18-15(11(2)16(10)23-4)9-24(21)17-19-13-6-5-12(22-3)7-14(13)20-17/h5-8H,9H2,1-4H3,(H,19,20)/t24-/m0/s1",858.747,1.336,295,43,1.0,5.7,1,1,345.1147125,0.566535201,0.789497247,0.717589837,9.1127506,0.5179649789999999,0.229088879,1.3922086130000002,P-1,1989,1.31245
2,6.73,12.88,14.57,False,68.69,False,77.94,False,78.98,2,5,5,3,6,10,3,3,2,VEMRAI,CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1c1ccc(Br)cc1,"InChI=1S/C19H20Br2N6O4S/c1-2-7-26-32(28,29)27-17-16(13-3-5-14(20)6-4-13)18(25-12-24-17)30-8-9-31-19-22-10-15(21)11-23-19/h3-6,10-12,26H,2,7-9H2,1H3,(H,24,25,27)",1140.446,1.713,123,52,1.0,2.82,1,1,585.9633482999999,0.848641323,0.8677663640000001,0.97796061,14.15005273,0.505465216,0.258837984,1.706729739,P-1,2012,1.66735
14,8.55,22.26,17.17,True,90.0,False,102.1,True,90.0,8,3,4,2,6,6,4,3,5,VETVOG01,CCN1C=C(C(=O)[O-])C(=O)c2cc(F)c(cc12)N1CC[NH2+]CC1,"InChI=1S/2C16H18FN3O3/c2*1-2-19-9-11(16(22)23)15(21)10-7-12(17)14(8-13(10)19)20-5-3-18-4-6-20/h2*7-9,18H,2-6H2,1H3,(H,22,23)",3195.379000000001,1.328,100,80,2.0,6.87,1,1,319.1332197,0.772470737,0.7792682740000001,0.991277026,9.90952647,0.572048425,0.228850441,5.113843037,P21/c,2007,1.38983
14,10.6,8.01,14.26,True,90.0,False,92.8,True,90.0,4,2,3,3,5,6,5,2,3,VIFQIL02,CC1=C(C=NO1)C(=O)Nc1ccc(cc1)C(F)(F)F,"InChI=1S/C12H9F3N2O2/c1-7-10(6-16-19-7)11(18)17-9-4-2-8(3-5-9)12(13,14)15/h2-6H,1H3,(H,17,18)",1209.812,1.484,290,28,1.0,6.69,1,1,270.0616122,0.686769623,0.835675607,0.821813652,9.200824941,0.617868175,0.197322738,2.75061431,P21/c,2013,1.5466
14,7.35,13.24,10.13,True,90.0,False,108.92,True,90.0,4,2,3,2,5,4,5,5,3,VUXPUZ,NS(=O)(=O)CC1=NOc2ccccc12,"InChI=1S/C8H8N2O3S/c9-14(11,12)5-7-6-3-1-2-4-8(6)13-10-7/h1-4H,5H2,(H2,9,11,12)",931.772,1.513,295,22,1.0,4.0,1,1,212.0255631,0.6629399739999999,0.775650198,0.8546893640000001,7.360352491,0.624878487,0.400690709,2.511322053,P21/a,1988,1.58322
2,4.93,7.2,26.99,False,94.08,False,90.61,False,94.73,2,3,2,3,3,5,2,2,1,WADTIG,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,"InChI=1S/C20H29N3O2/c1-4-7-14-25-19-15-17(16-10-8-9-11-18(16)22-19)20(24)21-12-13-23(5-2)6-3/h8-11,15H,4-7,12-14H2,1-3H3,(H,21,24)",953.302,1.197,150,54,1.0,6.4,1,1,343.2259772,0.527802655,0.832897945,0.63369427,8.479272368,0.488044444,0.112620616,0.725651562,P-1,2010,1.15476
14,20.78,9.32,11.94,True,90.0,False,106.72,True,90.0,4,4,2,2,3,5,2,2,4,WAJYUC,COc1c(C)c2COC(=O)c2c(O)c1CC=C(C)CCC(=O)OCCN1CCOCC1,"InChI=1S/C23H31NO7/c1-15(5-7-19(25)30-13-10-24-8-11-29-12-9-24)4-6-17-21(26)20-18(14-31-23(20)27)16(2)22(17)28-3/h4,26H,5-14H2,1-3H3/b15-4+",2214.826,1.3,173,62,1.0,4.26,1,1,433.2100523,0.512063714,0.796597786,0.6428133779999999,8.784054877,0.471965347,0.169939672,3.960455926,P21/c,2004,1.25897
14,14.24,9.77,16.59,True,90.0,False,113.74,True,90.0,4,4,1,2,3,5,2,2,4,WASTEP,CC1=C(CCN2CCC(CC2)C2=NOc3cc(F)ccc23)C(=O)N2CCCCC2=N1,"InChI=1S/C23H27FN4O2/c1-15-18(23(29)28-10-3-2-4-21(28)25-15)9-13-27-11-7-16(8-12-27)22-19-6-5-17(24)14-20(19)30-26-22/h5-6,14,16H,2-4,7-13H2,1H3",2112.126,1.291,295,57,1.0,4.75,1,1,410.2118043,0.488068813,0.74135531,0.658346688,8.281185848,0.494151991,0.127492467,3.421353629,P21/n,1993,1.26871
